,Recency,Frequency,MonetaryValue
1,0,2.86276430115562,4.42447782710932
2,0,2.79874869113603,4.40233022324601
3,1.88242786144034,2.38722115480205,4.24871483929339
4,0.621359074169139,3.29356282025781,4.57753426305054
5,0,3.36260940019017,4.60166807011187
6,0,3.58341180868145,4.68037588541471
7,0,2.83997489798975,4.42091193339848
8,1.88242786144034,2.33918920084131,4.24585342224893
9,1.11861641892589,3.31231349940438,4.58382215225357
10,1.11861641892589,3.30618679371745,4.58248236167945
11,1.83502093136114,2.7717686141562,4.38949951541966
12,0,3.72359896779562,4.7302861012473
13,0.92558657620731,3.0633190347072,4.49382208111788
14,1.44663015206378,3.08809655839599,4.50568024357
15,0.92558657620731,3.20793548780477,4.54851184692071
16,1.77905918375904,2.4703943506342,4.2790405264022
17,0,3.4587880479101,4.63522367167049
18,0.621359074169139,2.28565895124689,4.23035889870423
19,0,2.74283114470224,4.3727188068896
20,0.92558657620731,3.30203481865488,4.57887107639684
21,0,3.17251605376784,4.53825857663144
22,0,3.23736667559141,4.55896025428268
23,0,2.90464218542688,4.44448453648154
24,1.95917545404917,2.96550509488539,4.46171387098594
25,0,3.09985581766469,4.50731872421688
26,2.19587053028142,2.40948410280738,4.26554819245095
27,0.92558657620731,2.97107627554413,4.46492058917764
28,1.25652123774629,2.57175298081183,4.31770750152689
29,1.80827327449373,2.68946859753871,4.35836788123526
30,1.77905918375904,2.600888514294,4.3285716143988
31,0.92558657620731,2.66601631551948,4.36421114508716
32,1.80827327449373,2.38722115480205,4.25667425332319
33,2.11887291109497,2.28565895124689,4.21196453265077
34,1.77905918375904,2.40948410280738,4.24942249249578
35,0,2.28565895124689,4.22796566163145
36,1.11861641892589,2.82400201418193,4.41491225140567
37,1.44663015206378,3.14997790426196,4.52933541057721
38,1.11861641892589,2.33918920084131,4.24513024287103
39,1.74694900722549,2.58656833783255,4.33006227303743
40,0.92558657620731,2.78096719933401,4.39490865363277
41,0,3.31028454931281,4.58538501164384
42,0,3.37932527671767,4.60876224611103
43,0,3.23736667559141,4.55877159619481
44,0.621359074169139,2.74283114470224,4.391046176545
45,2.16055789176348,2.45099039392939,4.28453285356546
46,0,2.40948410280738,4.26067812000992
47,1.83502093136114,2.89118831717872,4.44589966377398
48,0.621359074169139,3.36940660387797,4.60674398160476
49,1.44663015206378,2.38722115480205,4.25082872732899
50,1.67169847962165,2.36382640453997,4.24549222854303
51,0.92558657620731,2.8157635036834,4.41420287152792
52,0,2.4703943506342,4.28678984852916
53,0,2.8842782272961,4.43787447095085
54,1.11861641892589,2.31318239505762,4.21718276525314
55,0,3.31832251435238,4.58627675426796
56,0,3.09598011055286,4.50990723959575
57,0,3.24495262382723,4.55944932404168
58,0,3.56616028866564,4.67666581374665
59,0,3.35741010880913,4.60202765666847
60,2.23742902581785,2.31318239505762,4.25047829513247
61,0,3.39670367977304,4.61512163968389
62,1.25652123774629,3.0412508197826,4.48852933426523
63,0.92558657620731,3.34309746956423,4.59749839451371
64,0.92558657620731,2.97656419185608,4.46661512957267
65,1.94182184084722,2.62815934230868,4.34363137641406
66,0,2.5068399164938,4.28678984852916
67,1.74694900722549,2.57175298081183,4.31562546993926
68,1.36208169714327,2.8842782272961,4.43596782720642
69,0.92558657620731,3.18173063815558,4.5400453865663
70,0.92558657620731,2.62815934230868,4.33930940730885
71,0,3.19942878587718,4.54302228712988
72,0.621359074169139,2.89118831717872,4.43965616511878
73,1.25652123774629,2.64116198880256,4.35210010940565
74,1.44663015206378,2.97107627554413,4.46121346200334
75,1.25652123774629,2.98729919165199,4.46581095914371
76,0.621359074169139,2.93019035831804,4.45186357357145
77,2.03255941152616,2.31318239505762,4.23465956392484
78,1.11861641892589,2.80734810251576,4.41337063464503
79,2.00554695826155,2.48899094218723,4.27785975197873
80,1.36208169714327,2.83207035924428,4.40962369934342
81,0.621359074169139,3.27816758894807,4.5743846748927
82,0,3.24744228968984,4.55944932404168
83,0,2.90464218542688,4.43737533528069
84,0,3.47214882158724,4.6406588703638
85,1.88242786144034,2.36382640453997,4.24220545840943
86,0,3.36260940019017,4.60413530246357
87,0,2.31318239505762,4.22472067998678
88,1.51655840962615,2.95410342067642,4.45293584162279
89,0,3.48604877989406,4.64639204872355
90,1.51655840962615,3.0633190347072,4.49212621658807
91,0,3.57120229102768,4.67655449978039
92,1.44663015206378,2.28565895124689,4.21718276525314
93,0,3.58101361241115,4.68207338732441
94,1.11861641892589,3.46002853900046,4.63799548288176
95,0.92558657620731,2.8157635036834,4.41023493026657
96,0.621359074169139,2.87007073970298,4.42997517676848
97,1.51655840962615,2.45099039392939,4.29471169846562
98,0,3.1965438579433,4.54392663049413
99,1.51655840962615,2.83997489798975,4.42259501767104
100,0.92558657620731,2.8979749703532,4.42666017218871
101,0,3.37108242009465,4.6074778573227
102,1.67169847962165,2.48899094218723,4.29839795940094
103,0,3.11493866051002,4.51563445881811
104,1.36208169714327,2.36382640453997,4.25326102418414
105,1.25652123774629,2.87724050406048,4.43217570733791
106,2.26756168153778,2.33918920084131,4.24220545840943
107,0.92558657620731,2.55640998033665,4.31953479893477
108,0,3.39975805568402,4.6160256360559
109,0,3.18773534377087,4.53812347257674
110,1.51655840962615,2.38722115480205,4.26329366739034
111,1.11861641892589,2.72231691163331,4.37740922652184
112,0.621359074169139,2.7717686141562,4.38822142800974
113,1.11861641892589,2.74283114470224,4.38707563707208
114,0.92558657620731,3.03666768405565,4.48565921605979
115,0,3.21622806366596,4.55284446836874
116,0,3.00786387278564,4.47378828789077
117,0,2.92396446534514,4.44804072969164
118,0,3.30618679371745,4.58520579984555
119,1.62692001354653,2.43071210428544,4.28253133188981
120,0.92558657620731,2.94233911305656,4.45204289007111
121,0,2.85531631467828,4.41863521420692
122,1.5757968029728,2.79874869113603,4.40501517970835
123,0,2.38722115480205,4.25152735633809
124,0.92558657620731,3.30824236732049,4.58385241540273
125,1.36208169714327,2.71165784002644,4.37240063603155
126,1.90359576053045,2.36382640453997,4.24035087683675
127,0,3.31231349940438,4.58636553539342
128,2.01939647455629,2.5068399164938,4.30700443695024
129,0,3.54038727666693,4.66752079499771
130,0.621359074169139,2.5068399164938,4.30225358208092
131,1.92334042392175,2.33918920084131,4.24585342224893
132,1.51655840962615,2.43071210428544,4.28021263737556
133,0,2.40948410280738,4.27089608291914
134,0.92558657620731,2.80734810251576,4.40284563040598
135,1.44663015206378,2.58656833783255,4.32619919164438
136,1.5757968029728,2.7327038395347,4.38402340423823
137,1.85964606777895,2.7717686141562,4.40077253340759
138,1.51655840962615,2.38722115480205,4.25801983104337
139,1.36208169714327,2.31318239505762,4.22956494252816
140,0,3.09985581766469,4.50455592233043
141,1.51655840962615,2.55640998033665,4.31445649628706
142,0,2.28565895124689,4.22182909709007
143,0,3.35389410272246,4.6005561108433
144,0,3.50358628441282,4.65437853731901
145,1.74694900722549,2.48899094218723,4.30452206793447
146,1.80827327449373,2.28565895124689,4.21372179506251
147,0.92558657620731,2.8842782272961,4.42827429942402
148,1.25652123774629,2.600888514294,4.33930940730885
149,1.44663015206378,2.54050367745381,4.31280489486622
150,0,3.49385511855084,4.650842757463
151,1.71139727626493,3.09598011055286,4.50847589396641
152,2.15279118281497,2.36382640453997,4.25902177969117
153,1.25652123774629,2.7717686141562,4.38621020888051
154,2.11887291109497,2.33918920084131,4.22716027001504
155,1.11861641892589,2.6147431430363,4.33444820318623
156,1.67169847962165,2.7717686141562,4.39395286916367
157,0.621359074169139,3.28923997851759,4.57981627175884
158,0,3.09985581766469,4.50916501687154
159,0,3.146631756544,4.52418168201144
160,1.11861641892589,2.83207035924428,4.40615027320703
161,1.11861641892589,2.67790852930703,4.36251658284382
162,1.36208169714327,2.36382640453997,4.2480041301912
163,0.92558657620731,2.87007073970298,4.42806018535043
164,0,2.5068399164938,4.29093695161729
165,1.11861641892589,2.28565895124689,4.22512974279563
166,0,2.91119377506616,4.44505239126313
167,0.92558657620731,2.91119377506616,4.44608721704769
168,1.77905918375904,2.6147431430363,4.3379077038205
169,1.99094535816663,2.33918920084131,4.21415829065713
170,0,2.4703943506342,4.29148176712802
171,2.07940354157262,2.45099039392939,4.29120959447694
172,0.92558657620731,2.68946859753871,4.36234604269816
173,0.621359074169139,3.29782728877099,4.57997303115272
174,1.62692001354653,2.62815934230868,4.32963786281793
175,0,2.87007073970298,4.4348515216181
176,0.92558657620731,3.12938839504237,4.52270440363158
177,0.621359074169139,3.45377226976078,4.63467907023852
178,0,2.67790852930703,4.35784095919193
179,1.25652123774629,2.87007073970298,4.4277383810382
180,0,3.60774198080002,4.69119144349785
181,2.26756168153778,2.4703943506342,4.28678984852916
182,1.74694900722549,2.7899577247545,4.39706931819075
183,0,3.42452793612369,4.62651380481845
184,1.62692001354653,2.74283114470224,4.38921648671023
185,0.92558657620731,3.03666768405565,4.49310739041215
186,1.25652123774629,2.8157635036834,4.4038707877999
187,0,3.11860851040934,4.51958950638923
188,0.621359074169139,3.31832251435238,4.5890541487199
189,1.67169847962165,2.83997489798975,4.41538315555559
190,0.92558657620731,2.45099039392939,4.28453285356546
191,0,2.58656833783255,4.31701661907
192,0,3.14997790426196,4.52260185387239
193,0,3.4916465127815,4.64977677459591
194,1.44663015206378,3.05465606835948,4.49153381833228
195,1.67169847962165,2.64116198880256,4.33770638918621
196,0.92558657620731,3.13983883687832,4.52614028273769
197,0.92558657620731,3.30618679371745,4.58421493233247
198,2.1364379657294,2.65377395488894,4.35373739930089
199,1.25652123774629,3.37108242009465,4.60503683482368
200,0.621359074169139,3.56953198975454,4.67578416180941
201,2.24796297850147,2.28565895124689,4.23771914247461
202,1.44663015206378,2.68946859753871,4.36387379918798
203,1.11861641892589,2.67790852930703,4.35044451922276
204,1.90359576053045,2.33918920084131,4.24657344647881
205,1.44663015206378,2.87724050406048,4.4320717265706
206,0,3.39361781999727,4.61459833726524
207,1.62692001354653,2.55640998033665,4.31185312628995
208,1.51655840962615,2.55640998033665,4.31089545928709
209,0,3.1847465194024,4.53928928622461
210,1.67169847962165,2.6147431430363,4.3350645020653
211,1.36208169714327,2.40948410280738,4.26934148273194
212,0,3.16622907846648,4.5328722149707
213,1.25652123774629,3.17251605376784,4.53870781401718
214,0,3.0412508197826,4.49271583906764
215,0,3.18173063815558,4.53870781401718
216,0.92558657620731,2.95410342067642,4.45452809223246
217,1.51655840962615,2.7899577247545,4.40814568586914
218,1.88242786144034,2.4703943506342,4.29603817854359
219,0,2.33918920084131,4.23035889870423
220,0.621359074169139,3.22431622900401,4.55208680200105
221,0,3.57036842393432,4.67613281770422
222,0.621359074169139,3.09206066323873,4.50591564647499
223,0,3.2107229782043,4.55096116712913
224,2.03255941152616,2.45099039392939,4.27992041543173
225,1.99094535816663,2.76235293053311,4.39034523579518
226,0.621359074169139,2.83207035924428,4.4182904297356
227,1.95917545404917,2.31318239505762,4.22099374738081
228,0.92558657620731,2.5068399164938,4.29417795673747
229,0,3.18773534377087,4.53767201029807
230,1.11861641892589,2.31318239505762,4.22916654959351
231,1.44663015206378,3.0412508197826,4.49153381833228
232,1.77905918375904,3.11122926938357,4.51579731974524
233,0,3.63857210061058,4.70048936273092
234,0,3.04577570433594,4.49317253055156
235,1.11861641892589,3.15982225721021,4.53225841104671
236,0,2.74283114470224,4.38075440217925
237,2.22058176983773,2.48899094218723,4.29093695161729
238,0.92558657620731,3.25721324567402,4.56892028129203
239,1.5757968029728,2.38722115480205,4.25326102418414
240,2.0450934053432,2.36382640453997,4.26713956403153
241,0,2.28565895124689,4.21372179506251
242,0.621359074169139,2.9819711059824,4.47272208377321
243,0,3.40577468504104,4.61698891877656
244,1.90359576053045,2.33918920084131,4.24729034080816
245,0,3.33380167935329,4.59316295667085
246,1.80827327449373,2.43071210428544,4.27243581993944
247,1.11861641892589,2.8157635036834,4.4091327714402
248,0,3.2619896959021,4.56714405699945
249,1.44663015206378,3.15329131634617,4.52693469059006
250,0.92558657620731,2.95984829449977,4.46295657099583
251,1.95917545404917,2.31318239505762,4.2399774585728
252,1.77905918375904,3.05901411152515,4.49238861228731
253,0,3.25721324567402,4.56347011409622
254,0.621359074169139,2.99255053864739,4.47678678081615
255,0,3.35565715711031,4.60426096641702
256,1.36208169714327,2.82400201418193,4.41325133387998
257,1.25652123774629,2.36382640453997,4.24585342224893
258,0.621359074169139,2.72231691163331,4.37756297882016
259,1.62692001354653,2.38722115480205,4.26067812000992
260,0.92558657620731,2.45099039392939,4.27933436176205
261,1.11861641892589,3.25961034876476,4.56693325517656
262,0.621359074169139,3.15657257746802,4.53145095591342
263,0,3.146631756544,4.52713247575878
264,0,2.72231691163331,4.3727188068896
265,1.51655840962615,2.36382640453997,4.24109520109713
266,0,3.31432937454558,4.58792238030773
267,1.44663015206378,3.51606019613266,4.65759854720554
268,0,3.51092978758383,4.65568822335397
269,0,3.20228877230769,4.54772539490808
270,0,3.46002853900046,4.6373737238692
271,1.51655840962615,2.7717686141562,4.39146508548473
272,1.88242786144034,2.33918920084131,4.23733975551894
273,1.25652123774629,2.92396446534514,4.44776340743807
274,0,3.05024368607257,4.4872389993669
275,0,3.66204169984624,4.710010885797
276,0,2.79874869113603,4.40220107465981
277,2.20857361871625,2.36382640453997,4.25701168912277
278,0,3.60701427781073,4.68876172634403
279,0,3.43415346669784,4.62914872409945
280,2.00554695826155,2.43071210428544,4.28224333366793
281,2.06847267474172,2.33918920084131,4.24183619863092
282,0.621359074169139,2.7899577247545,4.40463475580413
283,1.5757968029728,2.7327038395347,4.38533949989618
284,2.09992885326607,2.54050367745381,4.31256750204241
285,0,3.47214882158724,4.64215773041497
286,0,2.86276430115562,4.42458777712817
287,1.25652123774629,2.94826791591014,4.45662160412047
288,1.25652123774629,2.45099039392939,4.28108610526041
289,1.36208169714327,3.23479809844213,4.55767124850185
290,0,3.48149008262237,4.64543045075524
291,0.92558657620731,3.15982225721021,4.52870314818332
292,0,3.57120229102768,4.67753948052638
293,0,3.23479809844213,4.55774747248712
294,0,3.33568335857119,4.59291234684479
295,0.621359074169139,3.22696844713277,4.5528047141023
296,0.92558657620731,3.32808703423627,4.59088662296697
297,0,3.16938728816528,4.53230573890981
298,0,3.46249367247545,4.6412257331687
299,1.90359576053045,2.28565895124689,4.22996239086017
300,0,3.4562910072241,4.63671126272455
301,2.16055789176348,2.31318239505762,4.24035087683675
302,0,3.64114497659403,4.70324388263624
303,0,2.43071210428544,4.26777175310191
304,0,3.38094723285015,4.61076688369353
305,1.94182184084722,2.54050367745381,4.30968997771287
306,0.92558657620731,3.11860851040934,4.51470745554383
307,0,3.57859392410875,4.68042344675812
308,1.25652123774629,2.28565895124689,4.22224522754571
309,2.18923572503447,2.31318239505762,4.24440388279985
310,0,3.47918316730964,4.64825530611383
311,0,3.38256052112762,4.60610388141295
312,0,3.439515338139,4.63003867774567
313,0,3.41601977244887,4.62351763838856
314,0,3.01282762594992,4.48072663073805
315,0,2.94826791591014,4.45514214569472
316,0,2.33918920084131,4.23154282006592
317,0,3.29140878775415,4.57705294312385
318,2.26283309959152,2.36382640453997,4.25801983104337
319,0,3.24495262382723,4.56365121516004
320,0,3.16304091057417,4.53343601504616
321,1.44663015206378,2.7717686141562,4.39408980597378
322,0.92558657620731,3.02255456727261,4.48342801785849
323,1.90359576053045,2.89118831717872,4.44987488761963
324,1.51655840962615,3.21348705029311,4.55104193159062
325,0,3.31832251435238,4.58954387712465
326,0.92558657620731,3.46736168968045,4.64349675934747
327,0,3.4661523660899,4.63928183612359
328,0,2.8842782272961,4.43321114430198
329,0,3.22696844713277,4.5515655394602
330,0.621359074169139,2.91763337719076,4.44932729748622
331,0.92558657620731,3.31028454931281,4.589515129652
332,0,2.43071210428544,4.26394102331097
333,0,3.52109840504499,4.65824218379111
334,0.621359074169139,2.33918920084131,4.22996239086017
335,0.92558657620731,3.17868724572811,4.53726421945972
336,1.85964606777895,2.57175298081183,4.32400988367218
337,1.11861641892589,2.94826791591014,4.46112987396835
338,0,3.42869178346474,4.62499544303943
339,0,2.7007132042554,4.36605275282083
340,1.51655840962615,2.31318239505762,4.23695950153944
341,0.92558657620731,3.34492346166979,4.59503816736913
342,0,3.40428186534258,4.61466674036073
343,0,3.32421793379241,4.59165064903814
344,0,3.39670367977304,4.61651957155494
345,0.621359074169139,3.33000364861795,4.59139656259694
346,0,3.34126058439125,4.59688179233214
347,0,2.83207035924428,4.41713486986613
348,0.621359074169139,2.66601631551948,4.35976384697382
349,1.90359576053045,2.76235293053311,4.3959931205645
350,0.92558657620731,2.7007132042554,4.36605275282083
351,0,2.67790852930703,4.36183322795076
352,1.97551684388148,2.40948410280738,4.26871542155737
353,0.92558657620731,3.39823476619646,4.61530305559942
354,0.92558657620731,2.43071210428544,4.28253133188981
355,1.80827327449373,2.38722115480205,4.26490723663121
356,1.44663015206378,2.95410342067642,4.45566620852549
357,1.71139727626493,2.68946859753871,4.35924191204208
358,0.92558657620731,2.45099039392939,4.2790405264022
359,0.92558657620731,3.08003056418242,4.49670414250558
360,0,3.14997790426196,4.53130789593712
361,1.71139727626493,2.40948410280738,4.26902875580399
362,0,3.49822142140364,4.65050480416636
363,2.08987812190629,2.28565895124689,4.21372179506251
364,1.11861641892589,2.83207035924428,4.41550063107003
365,1.99094535816663,2.55640998033665,4.32312528507591
366,1.74694900722549,2.83207035924428,4.41241333719988
367,1.44663015206378,2.71165784002644,4.36982982057871
368,2.33445223614748,2.33918920084131,4.25701168912277
369,1.44663015206378,2.94826791591014,4.45902263195345
370,1.95917545404917,2.7717686141562,4.40077253340759
371,1.90359576053045,2.89118831717872,4.44209212932314
372,0.621359074169139,3.39823476619646,4.61503081543915
373,0,3.45503437224632,4.63464140528721
374,1.83502093136114,2.4703943506342,4.28396355634629
375,0,2.5068399164938,4.29039024927508
376,1.5757968029728,2.55640998033665,4.31161426513986
377,0,3.56015752675861,4.67455386513536
378,0.92558657620731,3.33568335857119,4.59484660614039
379,0,3.26435152767577,4.5647676877618
380,1.25652123774629,3.16938728816528,4.53183161444363
381,0.621359074169139,2.7899577247545,4.39436328248283
382,0,2.92396446534514,4.44711406309836
383,1.67169847962165,2.33918920084131,4.24549222854303
384,0.92558657620731,3.46371839734817,4.6392998389599
385,1.77905918375904,2.36382640453997,4.23847532982112
386,0,3.49053573962506,4.64692791932774
387,1.74694900722549,2.78096719933401,4.39972438521669
388,0,3.45123148596083,4.63492355770799
389,1.51655840962615,2.52399479064511,4.30601624006141
390,0,3.14997790426196,4.52397899017826
391,1.25652123774629,3.11493866051002,4.5114908168187
392,0,3.61702483401171,4.69279103425808
393,0,3.23220907022839,4.55922385760457
394,1.36208169714327,2.82400201418193,4.40974616085162
395,0.92558657620731,2.79874869113603,4.39880079875165
396,0,3.08003056418242,4.5019731016871
397,0,3.28705620488115,4.5756290597335
398,0.621359074169139,3.50675696264664,4.65450253618595
399,1.71139727626493,2.33918920084131,4.22916654959351
400,0.621359074169139,3.24244365207343,4.56259681988591
401,0,2.90464218542688,4.43362310960509
402,0,2.76235293053311,4.39271443848661
403,1.51655840962615,2.7007132042554,4.36370483396883
404,0,3.76635437457931,4.74580246824602
405,0,3.52994433841501,4.66151476515859
406,0,3.38734922163163,4.61198928693563
407,0.621359074169139,2.45099039392939,4.28929113572681
408,0,3.34854323806528,4.59744491505867
409,0.621359074169139,2.4703943506342,4.28762800887173
410,1.25652123774629,2.83207035924428,4.41325133387998
411,1.71139727626493,2.7717686141562,4.38964081877362
412,0,2.76235293053311,4.38678774412245
413,1.88242786144034,2.40948410280738,4.26034819750889
414,0.621359074169139,2.38722115480205,4.24403950193882
415,0,3.6468426011167,4.70304782899954
416,0,3.55134692860819,4.66646946177806
417,1.36208169714327,2.28565895124689,4.21761046703019
418,0.92558657620731,2.54050367745381,4.30847503945215
419,1.11861641892589,2.600888514294,4.34574641791536
420,1.67169847962165,2.86276430115562,4.42912739974871
421,0,3.05901411152515,4.49369243944783
422,1.5757968029728,2.87724050406048,4.42784573373258
423,1.62692001354653,2.7007132042554,4.36437952659353
424,0,3.35033725343019,4.59582822486654
425,1.11861641892589,3.0759266939896,4.50443697658075
426,1.36208169714327,2.52399479064511,4.29943545414416
427,1.25652123774629,2.80734810251576,4.40615027320703
428,0,3.592026867723,4.6848145065069
429,1.51655840962615,2.8842782272961,4.42600912691389
430,0,2.31318239505762,4.22389956161502
431,1.36208169714327,2.86276430115562,4.41977829107406
432,1.67169847962165,2.66601631551948,4.35784095919193
433,1.5757968029728,2.7007132042554,4.36538576125598
434,0,3.56360383159455,4.67305143701571
435,0,3.22164231293669,4.55450197199494
436,0,3.44084060144059,4.63136919252732
437,1.25652123774629,2.55640998033665,4.31908001079496
438,0,2.52399479064511,4.29709135503763
439,1.62692001354653,2.7717686141562,4.39585801681675
440,0,2.28565895124689,4.22916654959351
441,0,3.21622806366596,4.55116297335805
442,1.67169847962165,2.38722115480205,4.2645858051319
443,1.92334042392175,2.38722115480205,4.26100737474472
444,1.11861641892589,3.19363358518668,4.54362595439668
445,0,2.600888514294,4.33027403354309
446,0,3.20512421127222,4.54550326397036
447,0,2.62815934230868,4.33195754691079
448,0,2.94826791591014,4.45531706513995
449,0,3.67471212976823,4.7143743357262
450,1.36208169714327,3.0633190347072,4.50312098333441
451,0.92558657620731,3.35389410272246,4.59618054408908
452,0.621359074169139,3.24991292133992,4.56079292266279
453,0.621359074169139,3.40278153395422,4.61647476325735
454,0.92558657620731,3.32226517146843,4.58800985206489
